Date,Vegetable,Price
2001-09-09,Romaine Lettuce,0.29
2001-09-09,Carrots,0.17
2001-09-02,Flame Grapes,0.67
2001-09-02,Tomatoes,0.27
2001-09-02,Celery,0.24
2001-09-02,Strawberries,1.3
2001-09-02,Cauliflower,0.17
2001-09-02,Romaine Lettuce,0.29
2001-09-02,Carrots,0.17
2001-09-02,Red Leaf Lettuce,0.32
2001-09-02,Broccoli Crowns,0.35
2001-09-02,Potatoes,1.21
2001-09-02,Broccoli Bunches,0.28
2001-09-02,Peaches,0.28
2001-09-02,Avocados,0.73
2001-09-02,Oranges,0.07
2001-09-02,Nectarines,0.4
2001-09-02,Iceberg Lettuce,0.68
2001-09-02,Green Leaf Lettuce,0.35
2001-08-26,Peaches,0.24
2001-08-26,Avocados,0.67
2001-08-26,Oranges,0.07
2001-08-26,Nectarines,0.41
2001-08-26,Iceberg Lettuce,0.58
2001-08-26,Green Leaf Lettuce,0.49
2001-08-26,Flame Grapes,0.65
2001-08-26,Tomatoes,0.36
2001-08-26,Celery,0.23
2001-08-26,Strawberries,1.69
2001-08-26,Cauliflower,0.18
2001-08-26,Romaine Lettuce,0.41
2001-08-26,Carrots,0.17
2001-08-26,Red Leaf Lettuce,0.41
2001-08-26,Broccoli Crowns,0.42
2001-08-26,Potatoes,1.29
2001-08-26,Broccoli Bunches,0.37
2001-08-19,Romaine Lettuce,0.43
2001-08-19,Cauliflower,0.24
2001-08-19,Red Leaf Lettuce,0.4
2001-08-19,Carrots,0.17
2001-08-19,Potatoes,1.4
2001-08-19,Broccoli Crowns,0.42
2001-08-19,Plums,0.32
2001-08-19,Broccoli Bunches,0.32
2001-08-19,Peaches,0.18
2001-08-19,Avocados,0.65
2001-08-19,Oranges,0.07
2001-08-19,Nectarines,0.43
2001-08-19,Iceberg Lettuce,0.52
2001-08-19,Green Leaf Lettuce,0.48
2001-08-19,Tomatoes,0.35
2001-08-19,Flame Grapes,0.6
2001-08-19,Strawberries,1.5
2001-08-19,Celery,0.23
2001-08-12,Iceberg Lettuce,0.44
2001-08-12,Green Leaf Lettuce,0.28
2001-08-12,Tomatoes,0.46
2001-08-12,Flame Grapes,0.58
2001-08-12,Strawberries,1.29
2001-08-12,Celery,0.19
2001-08-12,Romaine Lettuce,0.23
2001-08-12,Cauliflower,0.3
2001-08-12,Red Leaf Lettuce,0.25
2001-08-12,Carrots,0.17
2001-08-12,Potatoes,1.4
2001-08-12,Broccoli Crowns,0.36
2001-08-12,Plums,0.24
2001-08-12,Broccoli Bunches,0.27
2001-08-12,Peaches,0.18
2001-08-12,Avocados,0.64
2001-08-12,Oranges,0.08
2001-08-12,Nectarines,0.34
2001-08-05,Peaches,0.19
2001-08-05,Avocados,0.57
2001-08-05,Oranges,0.08
2001-08-05,Nectarines,0.26
2001-08-05,Iceberg Lettuce,0.51
2001-08-05,Green Leaf Lettuce,0.23
2001-08-05,Flame Grapes,0.58
2001-08-05,Celery,0.19
2001-08-05,Cauliflower,0.28
2001-08-05,Carrots,0.17
2001-08-05,Broccoli Crowns,0.31
2001-08-05,Broccoli Bunches,0.24
2001-08-05,Tomatoes,0.33
2001-08-05,Strawberries,1.1
2001-08-05,Romaine Lettuce,0.19
2001-08-05,Red Leaf Lettuce,0.22
2001-08-05,Potatoes,1.4
2001-08-05,Plums,0.23
2001-07-29,Cauliflower,0.24
2001-07-29,Red Leaf Lettuce,0.26
2001-07-29,Carrots,0.17
2001-07-29,Potatoes,1.4
2001-07-29,Broccoli Crowns,0.3
2001-07-29,Plums,0.28
2001-07-29,Broccoli Bunches,0.23
2001-07-29,Peaches,0.2
2001-07-29,Avocados,0.53
2001-07-29,Oranges,0.08
2001-07-29,Nectarines,0.24
2001-07-29,Iceberg Lettuce,0.59
2001-07-29,Green Leaf Lettuce,0.28
2001-07-29,Tomatoes,0.24
2001-07-29,Flame Grapes,0.59
2001-07-29,Strawberries,1.05
2001-07-29,Celery,0.19
2001-07-29,Romaine Lettuce,0.32
2001-07-22,Green Leaf Lettuce,0.24
2001-07-22,Tomatoes,0.37
2001-07-22,Flame Grapes,0.58
2001-07-22,Strawberries,1.05
2001-07-22,Celery,0.23
2001-07-22,Romaine Lettuce,0.28
2001-07-22,Cauliflower,0.31
2001-07-22,Red Leaf Lettuce,0.24
2001-07-22,Carrots,0.17
2001-07-22,Potatoes,1.32
2001-07-22,Broccoli Crowns,0.29
2001-07-22,Plums,0.29
2001-07-22,Broccoli Bunches,0.23
2001-07-22,Peaches,0.2
2001-07-22,Avocados,0.57
2001-07-22,Oranges,0.08
2001-07-22,Nectarines,0.24
2001-07-22,Iceberg Lettuce,0.41
2001-07-15,Avocados,0.61
2001-07-15,Oranges,0.08
2001-07-15,Nectarines,0.2
2001-07-15,Iceberg Lettuce,0.24
2001-07-15,Green Leaf Lettuce,0.17
2001-07-15,Tomatoes,0.41
2001-07-15,Flame Grapes,0.63
2001-07-15,Strawberries,1.05
2001-07-15,Celery,0.3
2001-07-15,Romaine Lettuce,0.17
2001-07-15,Cauliflower,0.23
2001-07-15,Red Leaf Lettuce,0.18
2001-07-15,Carrots,0.17
2001-07-15,Potatoes,1.2
2001-07-15,Broccoli Crowns,0.27
2001-07-15,Plums,0.36
2001-07-15,Broccoli Bunches,0.22
2001-07-15,Peaches,0.2
2001-07-08,Red Leaf Lettuce,0.14
2001-07-08,Cantaloupe,0.12
2001-07-08,Potatoes,1.15
2001-07-08,Broccoli Crowns,0.3
2001-07-08,Peaches,0.16
2001-07-08,Broccoli Bunches,0.24
2001-07-08,Oranges,0.06
2001-07-08,Avocados,0.61
2001-07-08,Nectarines,0.18
2001-07-08,Iceberg Lettuce,0.18
2001-07-08,Green Leaf Lettuce,0.14
2001-07-08,Flame Grapes,0.66
2001-07-08,Tomatoes,0.27
2001-07-08,Celery,0.4
2001-07-08,Strawberries,1.05
2001-07-08,Cauliflower,0.18
2001-07-08,Romaine Lettuce,0.14
2001-07-08,Carrots,0.17
2001-07-01,Tomatoes,0.34
2001-07-01,Celery,0.35
2001-07-01,Strawberries,0.97
2001-07-01,Cauliflower,0.21
2001-07-01,Romaine Lettuce,0.14
2001-07-01,Carrots,0.17
2001-07-01,Red Leaf Lettuce,0.17
2001-07-01,Cantaloupe,0.14
2001-07-01,Potatoes,0.98
2001-07-01,Broccoli Crowns,0.45
2001-07-01,Peaches,0.21
2001-07-01,Broccoli Bunches,0.35
2001-07-01,Oranges,0.07
2001-07-01,Avocados,0.56
2001-07-01,Nectarines,0.3
2001-07-01,Iceberg Lettuce,0.19
2001-07-01,Green Leaf Lettuce,0.16
2001-07-01,Flame Grapes,0.62
2001-06-24,Cantaloupe,0.18
2001-06-24,Broccoli Crowns,0.52
2001-06-24,Broccoli Bunches,0.37
2001-06-24,Avocados,0.53
2001-06-24,Nectarines,0.43
2001-06-24,Iceberg Lettuce,0.18
2001-06-24,Green Leaf Lettuce,0.15
2001-06-24,Flame Grapes,0.61
2001-06-24,Celery,0.49
2001-06-24,Tomatoes,0.34
2001-06-24,Cauliflower,0.34
2001-06-24,Strawberries,1
2001-06-24,Carrots,0.17
2001-06-24,Romaine Lettuce,0.14
2001-06-24,Red Leaf Lettuce,0.15
2001-06-24,Potatoes,0.8
2001-06-24,Peaches,0.27
2001-06-17,Romaine Lettuce,0.14
2001-06-17,Cantaloupe,0.18
2001-06-17,Red Leaf Lettuce,0.16
2001-06-17,Broccoli Crowns,0.41
2001-06-17,Potatoes,1.01
2001-06-17,Broccoli Bunches,0.31
2001-06-17,Peaches,0.36
2001-06-17,Avocados,0.56
2001-06-17,Nectarines,0.54
2001-06-17,Iceberg Lettuce,0.19
2001-06-17,Green Leaf Lettuce,0.15
2001-06-17,Flame Grapes,0.78
2001-06-17,Celery,0.99
2001-06-17,Tomatoes,0.33
2001-06-17,Cauliflower,0.41
2001-06-17,Strawberries,0.85
2001-06-17,Carrots,0.17
2001-06-11,Cauliflower,0.42
2001-06-10,Flame Grapes,1.01
2001-06-10,Celery,1.15
2001-06-10,Tomatoes,0.35
2001-06-10,Cauliflower,0.42
2001-06-10,Strawberries,0.84
2001-06-10,Carrots,0.17
2001-06-10,Romaine Lettuce,0.16
2001-06-10,Cantaloupe,0.15
2001-06-10,Red Leaf Lettuce,0.16
2001-06-10,Broccoli Crowns,0.36
2001-06-10,Potatoes,0.88
2001-06-10,Broccoli Bunches,0.29
2001-06-10,Peaches,0.41
2001-06-10,Avocados,0.59
2001-06-10,Nectarines,0.58
2001-06-10,Iceberg Lettuce,0.26
2001-06-10,Green Leaf Lettuce,0.17
2001-06-03,Oranges,0.15
2001-06-03,Avocados,0.59
2001-06-03,Nectarines,0.62
2001-06-03,Iceberg Lettuce,0.23
2001-06-03,Green Leaf Lettuce,0.18
2001-06-03,Flame Grapes,1.01
2001-06-03,Tomatoes,0.32
2001-06-03,Celery,1.03
2001-06-03,Strawberries,1.01
2001-06-03,Cauliflower,0.29
2001-06-03,Romaine Lettuce,0.17
2001-06-03,Carrots,0.17
2001-06-03,Red Leaf Lettuce,0.18
2001-06-03,Cantaloupe,0.14
2001-06-03,Potatoes,0.73
2001-06-03,Broccoli Crowns,0.27
2001-06-03,Peaches,0.48
2001-06-03,Broccoli Bunches,0.23
2001-05-27,Cauliflower,0.18
2001-05-27,Carrots,0.17
2001-05-27,Broccoli Crowns,0.26
2001-05-27,Tomatoes,0.38
2001-05-27,Broccoli Bunches,0.23
2001-05-27,Strawberries,0.9
2001-05-27,Avocados,0.58
2001-05-27,Romaine Lettuce,0.15
2001-05-27,Red Leaf Lettuce,0.16
2001-05-27,Potatoes,0.67
2001-05-27,Iceberg Lettuce,0.2
2001-05-27,Green Leaf Lettuce,0.16
2001-05-27,Celery,0.8
2001-05-20,Strawberries,0.8
2001-05-20,Avocados,0.56
2001-05-20,Romaine Lettuce,0.16
2001-05-20,Asparagus,0.87
2001-05-20,Red Leaf Lettuce,0.16
2001-05-20,Potatoes,0.46
2001-05-20,Iceberg Lettuce,0.2
2001-05-20,Green Leaf Lettuce,0.16
2001-05-20,Celery,0.71
2001-05-20,Cauliflower,0.19
2001-05-20,Carrots,0.17
2001-05-20,Broccoli Crowns,0.31
2001-05-20,Tomatoes,0.59
2001-05-20,Broccoli Bunches,0.26
2001-05-13,Celery,0.7
2001-05-13,Cauliflower,0.21
2001-05-13,Carrots,0.17
2001-05-13,Broccoli Crowns,0.34
2001-05-13,Broccoli Bunches,0.29
2001-05-13,Avocados,0.56
2001-05-13,Asparagus,0.84
2001-05-13,Potatoes,0.43
2001-05-13,Iceberg Lettuce,0.2
2001-05-13,Green Leaf Lettuce,0.17
2001-05-13,Tomatoes,0.5
2001-05-13,Strawberries,0.72
2001-05-13,Romaine Lettuce,0.17
2001-05-13,Red Leaf Lettuce,0.17
2001-05-06,Cauliflower,0.28
2001-05-06,Carrots,0.17
2001-05-06,Broccoli Crowns,0.39
2001-05-06,Tomatoes,0.42
2001-05-06,Broccoli Bunches,0.31
2001-05-06,Strawberries,0.77
2001-05-06,Avocados,0.55
2001-05-06,Romaine Lettuce,0.21
2001-05-06,Asparagus,0.7
2001-05-06,Red Leaf Lettuce,0.18
2001-05-06,Potatoes,0.46
2001-05-06,Iceberg Lettuce,0.34
2001-05-06,Green Leaf Lettuce,0.18
2001-05-06,Celery,0.64
2001-04-29,Tomatoes,0.29
2001-04-29,Broccoli Bunches,0.29
2001-04-29,Strawberries,0.76
2001-04-29,Avocados,0.55
2001-04-29,Romaine Lettuce,0.24
2001-04-29,Asparagus,0.74
2001-04-29,Red Leaf Lettuce,0.2
2001-04-29,Potatoes,0.46
2001-04-29,Iceberg Lettuce,0.64
2001-04-29,Green Leaf Lettuce,0.19
2001-04-29,Celery,0.58
2001-04-29,Cauliflower,0.36
2001-04-29,Carrots,0.17
2001-04-29,Broccoli Crowns,0.34
2001-04-22,Potatoes,0.59
2001-04-22,Iceberg Lettuce,0.53
2001-04-22,Green Leaf Lettuce,0.23
2001-04-22,Celery,0.69
2001-04-22,Cauliflower,0.33
2001-04-22,Carrots,0.17
2001-04-22,Broccoli Crowns,0.34
2001-04-22,Tomatoes,0.2
2001-04-22,Broccoli Bunches,0.26
2001-04-22,Strawberries,0.8
2001-04-22,Avocados,0.6
2001-04-22,Romaine Lettuce,0.27
2001-04-22,Asparagus,0.82
2001-04-22,Red Leaf Lettuce,0.24
2001-04-15,Celery,0.64
2001-04-15,Cauliflower,0.71
2001-04-15,Carrots,0.17
2001-04-15,Broccoli Crowns,0.52
2001-04-15,Tomatoes,0.23
2001-04-15,Broccoli Bunches,0.37
2001-04-15,Strawberries,1.09
2001-04-15,Avocados,0.65
2001-04-15,Romaine Lettuce,0.44
2001-04-15,Asparagus,1.03
2001-04-15,Red Leaf Lettuce,0.36
2001-04-15,Potatoes,0.6
2001-04-15,Iceberg Lettuce,0.48
2001-04-15,Green Leaf Lettuce,0.36
2001-04-08,Broccoli Crowns,0.46
2001-04-08,Tomatoes,0.29
2001-04-08,Broccoli Bunches,0.34
2001-04-08,Strawberries,1.97
2001-04-08,Avocados,0.64
2001-04-08,Romaine Lettuce,0.36
2001-04-08,Asparagus,1.13
2001-04-08,Red Leaf Lettuce,0.32
2001-04-08,Potatoes,0.6
2001-04-08,Iceberg Lettuce,0.33
2001-04-08,Green Leaf Lettuce,0.32
2001-04-08,Celery,0.47
2001-04-08,Cauliflower,0.62
2001-04-08,Carrots,0.17
2001-04-01,Red Leaf Lettuce,0.2
2001-04-01,Potatoes,0.6
2001-04-01,Iceberg Lettuce,0.28
2001-04-01,Green Leaf Lettuce,0.2
2001-04-01,Celery,0.31
2001-04-01,Cauliflower,0.27
2001-04-01,Carrots,0.17
2001-04-01,Broccoli Crowns,0.32
2001-04-01,Tomatoes,0.23
2001-04-01,Broccoli Bunches,0.23
2001-04-01,Strawberries,1.74
2001-04-01,Avocados,0.61
2001-04-01,Romaine Lettuce,0.21
2001-04-01,Asparagus,1
2001-03-25,Green Leaf Lettuce,0.17
2001-03-25,Celery,0.25
2001-03-25,Cauliflower,0.22
2001-03-25,Carrots,0.17
2001-03-25,Broccoli Crowns,0.29
2001-03-25,Broccoli Bunches,0.21
2001-03-25,Avocados,0.56
2001-03-25,Asparagus,0.78
2001-03-25,Iceberg Lettuce,0.19
2001-03-25,Tomatoes,0.47
2001-03-25,Strawberries,1.45
2001-03-25,Romaine Lettuce,0.16
2001-03-25,Red Leaf Lettuce,0.17
2001-03-25,Potatoes,0.6
2001-03-18,Carrots,0.17
2001-03-18,Broccoli Crowns,0.25
2001-03-18,Tomatoes,0.7
2001-03-18,Broccoli Bunches,0.21
2001-03-18,Strawberries,1.21
2001-03-18,Avocados,0.57
2001-03-18,Romaine Lettuce,0.16
2001-03-18,Red Leaf Lettuce,0.17
2001-03-18,Potatoes,0.64
2001-03-18,Iceberg Lettuce,0.17
2001-03-18,Green Leaf Lettuce,0.17
2001-03-18,Celery,0.29
2001-03-18,Cauliflower,0.19
2001-03-11,Tomatoes,0.68
2001-03-11,Broccoli Bunches,0.25
2001-03-11,Strawberries,1.88
2001-03-11,Avocados,0.67
2001-03-11,Romaine Lettuce,0.18
2001-03-11,Red Leaf Lettuce,0.18
2001-03-11,Potatoes,0.81
2001-03-11,Iceberg Lettuce,0.21
2001-03-11,Green Leaf Lettuce,0.17
2001-03-11,Celery,0.34
2001-03-11,Cauliflower,0.2
2001-03-11,Carrots,0.17
2001-03-11,Broccoli Crowns,0.32
2001-03-04,Red Leaf Lettuce,0.21
2001-03-04,Potatoes,0.65
2001-03-04,Iceberg Lettuce,0.52
2001-03-04,Green Leaf Lettuce,0.19
2001-03-04,Celery,0.4
2001-03-04,Cauliflower,0.24
2001-03-04,Carrots,0.17
2001-03-04,Broccoli Crowns,0.45
2001-03-04,Broccoli Bunches,0.35
2001-03-04,Tomatoes,0.43
2001-03-04,Avocados,0.69
2001-03-04,Romaine Lettuce,0.22
2001-02-25,Potatoes,0.65
2001-02-25,Iceberg Lettuce,0.55
2001-02-25,Green Leaf Lettuce,0.19
2001-02-25,Celery,0.43
2001-02-25,Cauliflower,0.31
2001-02-25,Carrots,0.17
2001-02-25,Broccoli Crowns,0.55
2001-02-25,Tomatoes,0.22
2001-02-25,Broccoli Bunches,0.44
2001-02-25,Strawberries,1.97
2001-02-25,Avocados,0.64
2001-02-25,Romaine Lettuce,0.28
2001-02-25,Red Leaf Lettuce,0.21
2001-02-18,Green Leaf Lettuce,0.19
2001-02-18,Celery,0.44
2001-02-18,Cauliflower,0.41
2001-02-18,Carrots,0.17
2001-02-18,Broccoli Crowns,0.68
2001-02-18,Tomatoes,0.2
2001-02-18,Broccoli Bunches,0.5
2001-02-18,Strawberries,2
2001-02-18,Avocados,0.6
2001-02-18,Romaine Lettuce,0.33
2001-02-18,Red Leaf Lettuce,0.22
2001-02-18,Potatoes,0.65
2001-02-18,Iceberg Lettuce,0.46
2001-02-11,Carrots,0.17
2001-02-11,Broccoli Crowns,0.51
2001-02-11,Tomatoes,0.23
2001-02-11,Broccoli Bunches,0.35
2001-02-11,Strawberries,1.84
2001-02-11,Avocados,0.59
2001-02-11,Romaine Lettuce,0.36
2001-02-11,Red Leaf Lettuce,0.23
2001-02-11,Potatoes,0.65
2001-02-11,Iceberg Lettuce,0.61
2001-02-11,Green Leaf Lettuce,0.2
2001-02-11,Celery,0.44
2001-02-11,Cauliflower,0.39
2001-02-04,Tomatoes,0.22
2001-02-04,Broccoli Bunches,0.25
2001-02-04,Strawberries,1.84
2001-02-04,Avocados,0.58
2001-02-04,Romaine Lettuce,0.23
2001-02-04,Red Leaf Lettuce,0.21
2001-02-04,Potatoes,0.65
2001-02-04,Iceberg Lettuce,0.4
2001-02-04,Green Leaf Lettuce,0.18
2001-02-04,Celery,0.28
2001-02-04,Cauliflower,0.25
2001-02-04,Carrots,0.17
2001-02-04,Broccoli Crowns,0.32
2001-01-28,Cauliflower,0.19
2001-01-28,Carrots,0.13
2001-01-28,Broccoli Crowns,0.28
2001-01-28,Broccoli Bunches,0.21
2001-01-28,Avocados,0.49
2001-01-28,Red Leaf Lettuce,0.16
2001-01-28,Potatoes,0.52
2001-01-28,Iceberg Lettuce,0.26
2001-01-28,Green Leaf Lettuce,0.15
2001-01-28,Celery,0.19
2001-01-28,Tomatoes,0.2
2001-01-28,Strawberries,1.3
2001-01-28,Romaine Lettuce,0.18
2001-01-21,Iceberg Lettuce,0.31
2001-01-21,Green Leaf Lettuce,0.2
2001-01-21,Celery,0.25
2001-01-21,Cauliflower,0.25
2001-01-21,Carrots,0.17
2001-01-21,Broccoli Crowns,0.35
2001-01-21,Tomatoes,0.38
2001-01-21,Broccoli Bunches,0.27
2001-01-21,Strawberries,1.77
2001-01-21,Avocados,0.63
2001-01-21,Romaine Lettuce,0.23
2001-01-21,Red Leaf Lettuce,0.21
2001-01-21,Potatoes,0.65
2001-01-14,Celery,0.31
2001-01-14,Cauliflower,0.21
2001-01-14,Carrots,0.17
2001-01-14,Broccoli Crowns,0.29
2001-01-14,Tomatoes,0.23
2001-01-14,Broccoli Bunches,0.23
2001-01-14,Strawberries,2.19
2001-01-14,Avocados,0.57
2001-01-14,Romaine Lettuce,0.25
2001-01-14,Red Leaf Lettuce,0.25
2001-01-14,Potatoes,0.65
2001-01-14,Iceberg Lettuce,0.18
2001-01-14,Green Leaf Lettuce,0.22
2001-01-07,Broccoli Crowns,0.31
2001-01-07,Tomatoes,0.43
2001-01-07,Broccoli Bunches,0.24
2001-01-07,Strawberries,3.18
2001-01-07,Avocados,0.62
2001-01-07,Romaine Lettuce,0.31
2001-01-07,Red Leaf Lettuce,0.29
2001-01-07,Potatoes,0.65
2001-01-07,Iceberg Lettuce,0.28
2001-01-07,Green Leaf Lettuce,0.28
2001-01-07,Celery,0.39
2001-01-07,Cauliflower,0.24
2001-01-07,Carrots,0.17
2000-12-31,Strawberries,3.26
2000-12-31,Avocados,0.54
2000-12-31,Romaine Lettuce,0.23
2000-12-31,Red Leaf Lettuce,0.23
2000-12-31,Potatoes,0.65
2000-12-31,Iceberg Lettuce,0.19
2000-12-31,Green Leaf Lettuce,0.22
2000-12-31,Celery,0.44
2000-12-31,Cauliflower,0.28
2000-12-31,Carrots,0.17
2000-12-31,Broccoli Crowns,0.28
2000-12-31,Tomatoes,0.39
2000-12-31,Broccoli Bunches,0.23
2000-12-24,Potatoes,0.65
2000-12-24,Iceberg Lettuce,0.17
2000-12-24,Green Leaf Lettuce,0.21
2000-12-24,Celery,0.44
2000-12-24,Cauliflower,0.2
2000-12-24,Carrots,0.17
2000-12-24,Broccoli Crowns,0.25
2000-12-24,Broccoli Bunches,0.21
2000-12-24,Tomatoes,0.39
2000-12-24,Avocados,0.51
2000-12-24,Romaine Lettuce,0.2
2000-12-24,Red Leaf Lettuce,0.21
2000-12-17,Iceberg Lettuce,0.17
2000-12-17,Green Leaf Lettuce,0.24
2000-12-17,Celery,0.45
2000-12-17,Cauliflower,0.18
2000-12-17,Carrots,0.17
2000-12-17,Broccoli Crowns,0.27
2000-12-17,Broccoli Bunches,0.22
2000-12-17,Tomatoes,0.59
2000-12-17,Avocados,0.54
2000-12-17,Romaine Lettuce,0.24
2000-12-17,Red Leaf Lettuce,0.23
2000-12-17,Potatoes,0.63
2000-12-10,Green Leaf Lettuce,0.58
2000-12-10,Celery,0.69
2000-12-10,Cauliflower,0.26
2000-12-10,Carrots,0.16
2000-12-10,Broccoli Crowns,0.44
2000-12-10,Broccoli Bunches,0.36
2000-12-10,Tomatoes,0.6
2000-12-10,Avocados,0.54
2000-12-10,Romaine Lettuce,0.75
2000-12-10,Red Leaf Lettuce,0.58
2000-12-10,Potatoes,0.73
2000-12-10,Iceberg Lettuce,0.24
2000-12-03,Carrots,0.16
2000-12-03,Broccoli Crowns,0.65
2000-12-03,Broccoli Bunches,0.54
2000-12-03,Avocados,0.52
2000-12-03,Cauliflower,0.37
2000-12-03,Tomatoes,0.56
2000-12-03,Romaine Lettuce,1.01
2000-12-03,Red Leaf Lettuce,0.68
2000-12-03,Potatoes,0.65
2000-12-03,Iceberg Lettuce,0.31
2000-12-03,Green Leaf Lettuce,0.69
2000-12-03,Celery,0.69
2000-11-26,Carrots,0.16
2000-11-26,Broccoli Crowns,0.94
2000-11-26,Tomatoes,0.62
2000-11-26,Broccoli Bunches,0.8
2000-11-26,Romaine Lettuce,1.03
2000-11-26,Avocados,0.54
2000-11-26,Red Leaf Lettuce,0.73
2000-11-26,Potatoes,0.65
2000-11-26,Iceberg Lettuce,0.48
2000-11-26,Green Leaf Lettuce,0.73
2000-11-26,Thompson Grapes,1.13
2000-11-26,Celery,0.65
2000-11-26,Cauliflower,0.54
2000-11-19,Broccoli Crowns,1.4
2000-11-19,Tomatoes,0.61
2000-11-19,Broccoli Bunches,1.16
2000-11-19,Romaine Lettuce,0.44
2000-11-19,Red Leaf Lettuce,0.53
2000-11-19,Potatoes,0.65
2000-11-19,Iceberg Lettuce,0.35
2000-11-19,Green Leaf Lettuce,0.5
2000-11-19,Thompson Grapes,1.13
2000-11-19,Celery,0.58
2000-11-19,Cauliflower,1.13
2000-11-19,Carrots,0.16
2000-11-12,Red Leaf Lettuce,0.34
2000-11-12,Potatoes,0.64
2000-11-12,Iceberg Lettuce,0.43
2000-11-12,Green Leaf Lettuce,0.33
2000-11-12,Thompson Grapes,1.13
2000-11-12,Celery,0.55
2000-11-12,Cauliflower,0.92
2000-11-12,Carrots,0.16
2000-11-12,Broccoli Crowns,0.96
2000-11-12,Tomatoes,0.57
2000-11-12,Broccoli Bunches,0.8
2000-11-12,Romaine Lettuce,0.5
2000-11-12,Avocados,0.59
2000-11-05,Iceberg Lettuce,0.26
2000-11-05,Green Leaf Lettuce,0.18
2000-11-05,Thompson Grapes,1.13
2000-11-05,Celery,0.42
2000-11-05,Cauliflower,0.49
2000-11-05,Carrots,0.16
2000-11-05,Broccoli Crowns,0.45
2000-11-05,Tomatoes,0.42
2000-11-05,Broccoli Bunches,0.34
2000-11-05,Romaine Lettuce,0.28
2000-11-05,Avocados,0.6
2000-11-05,Red Leaf Lettuce,0.18
2000-11-05,Potatoes,0.6
2000-10-29,Green Leaf Lettuce,0.17
2000-10-29,Celery,0.39
2000-10-29,Cauliflower,0.27
2000-10-29,Carrots,0.16
2000-10-29,Broccoli Crowns,0.44
2000-10-29,Broccoli Bunches,0.34
2000-10-29,Romaine Lettuce,0.27
2000-10-29,Red Leaf Lettuce,0.18
2000-10-29,Potatoes,0.65
2000-10-29,Iceberg Lettuce,0.33
2000-10-22,Iceberg Lettuce,0.39
2000-10-22,Green Leaf Lettuce,0.17
2000-10-22,Celery,0.39
2000-10-22,Cauliflower,0.23
2000-10-22,Carrots,0.15
2000-10-22,Broccoli Crowns,0.6
2000-10-22,Tomatoes,0.48
2000-10-22,Broccoli Bunches,0.45
2000-10-22,Strawberries,2.15
2000-10-22,Romaine Lettuce,0.24
2000-10-22,Red Leaf Lettuce,0.18
2000-10-22,Potatoes,0.63
2000-10-15,Green Leaf Lettuce,0.18
2000-10-15,Celery,0.35
2000-10-15,Cauliflower,0.21
2000-10-15,Carrots,0.15
2000-10-15,Broccoli Crowns,0.62
2000-10-15,Tomatoes,0.53
2000-10-15,Broccoli Bunches,0.45
2000-10-15,Strawberries,1.83
2000-10-15,Romaine Lettuce,0.24
2000-10-15,Red Leaf Lettuce,0.19
2000-10-15,Potatoes,0.61
2000-10-15,Iceberg Lettuce,0.38
2000-10-08,Cauliflower,0.21
2000-10-08,Carrots,0.15
2000-10-08,Broccoli Crowns,0.43
2000-10-08,Broccoli Bunches,0.34
2000-10-08,Iceberg Lettuce,0.24
2000-10-08,Green Leaf Lettuce,0.18
2000-10-08,Celery,0.27
2000-10-08,Tomatoes,0.4
2000-10-08,Strawberries,1.16
2000-10-08,Romaine Lettuce,0.21
2000-10-08,Red Leaf Lettuce,0.19
2000-10-08,Potatoes,0.65
2000-10-01,Romaine Lettuce,0.21
2000-10-01,Broccoli Crowns,0.36
2000-10-01,Red Leaf Lettuce,0.2
2000-10-01,Broccoli Bunches,0.3
2000-10-01,Potatoes,0.6
2000-10-01,Avocados,0.92
2000-10-01,Plums,0.43
2000-10-01,Peaches,0.38
2000-10-01,Iceberg Lettuce,0.23
2000-10-01,Green Leaf Lettuce,0.2
2000-10-01,Flame Grapes,0.61
2000-10-01,Celery,0.23
2000-10-01,Tomatoes,0.4
2000-10-01,Cauliflower,0.2
2000-10-01,Strawberries,0.96
2000-10-01,Carrots,0.15
2000-09-24,Green Leaf Lettuce,0.21
2000-09-24,Flame Grapes,0.61
2000-09-24,Celery,0.24
2000-09-24,Tomatoes,0.32
2000-09-24,Cauliflower,0.2
2000-09-24,Strawberries,0.81
2000-09-24,Carrots,0.15
2000-09-24,Romaine Lettuce,0.21
2000-09-24,Broccoli Crowns,0.33
2000-09-24,Red Leaf Lettuce,0.21
2000-09-24,Broccoli Bunches,0.26
2000-09-24,Potatoes,0.6
2000-09-24,Avocados,0.82
2000-09-24,Plums,0.43
2000-09-24,Peaches,0.4
2000-09-24,Iceberg Lettuce,0.35
2000-09-17,Romaine Lettuce,0.23
2000-09-17,Broccoli Crowns,0.37
2000-09-17,Red Leaf Lettuce,0.24
2000-09-17,Broccoli Bunches,0.31
2000-09-17,Potatoes,0.6
2000-09-17,Avocados,0.76
2000-09-17,Plums,0.39
2000-09-17,Peaches,0.44
2000-09-17,Iceberg Lettuce,0.64
2000-09-17,Green Leaf Lettuce,0.25
2000-09-17,Flame Grapes,0.61
2000-09-17,Celery,0.3
2000-09-17,Tomatoes,0.24
2000-09-17,Cauliflower,0.24
2000-09-17,Strawberries,0.88
2000-09-17,Carrots,0.14
2000-09-10,Green Leaf Lettuce,0.33
2000-09-10,Flame Grapes,0.61
2000-09-10,Tomatoes,0.23
